id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
58230,30,1/19/13,Government Of Tanzania,76,District Council,39.36829774,-10.3002398,Kwa Nambilanje,0,Ruvuma / Southern Coast,Mikumbi,Lindi,80,23,Lindi Rural,Mtama,1,FALSE,GeoData Consultants Ltd,WUA,Nyangao Water Supply,FALSE,2010,gravity,gravity,gravity,wua,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe
51010,0,11/4/12,Hpa,0,HPA,33.06449492,-4.96077297,Shuleni,0,Lake Tanganyika,Imalampaka,Tabora,14,3,Uyui,Magiri,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
46242,0,2/28/13,Danida,874,DANIDA,36.00361241,-10.72661048,Kwa Timlthvngonyani,0,Ruvuma / Southern Coast,Uzunguni,Ruvuma,10,5,Namtumbo,Mkongo,230,TRUE,GeoData Consultants Ltd,VWC,Njalamatata water gravity scheme,TRUE,1983,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe
1917,0,2/24/13,Snv,696,DWE,36.28939524,-11.21188983,Shuleni,0,Ruvuma / Southern Coast,Kwizombe,Ruvuma,10,5,Namtumbo,Lusewa,370,TRUE,GeoData Consultants Ltd,WUG,,FALSE,2003,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
9361,0,2/20/13,Government Of Tanzania,1326,District council,37.62504335,-3.20349604,Kwa Pelagi Rafael,0,Pangani,Muaru,Kilimanjaro,3,1,Rombo,Makiidi,1,TRUE,GeoData Consultants Ltd,Company,Makidi water supply,TRUE,2009,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
33043,0,7/23/11,Hesawa,1195,DWE,32.9346416,-1.97509324,Kitangaza,0,Lake Victoria,Amuhama,Mwanza,19,1,Ukerewe,Namilembe,450,TRUE,GeoData Consultants Ltd,,,TRUE,1996,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
56633,0,1/23/13,Tcrs,1385,TCRS,30.43806114,-5.62292457,Plot 60,0,Lake Tanganyika,Barabara 1,Rukwa,15,1,Mpanda,Mishamo,145,TRUE,GeoData Consultants Ltd,Water authority,,TRUE,1984,other,other,other,water authority,commercial,never pay,never pay,soft,good,enough,enough,hand dtw,borehole,groundwater,other,other
57518,33,11/3/13,Ces(gmbh),703,DWE,37.46289228,-3.48297029,Kwa Leah,0,Pangani,Kiaegheni,Kilimanjaro,3,4,Moshi Rural,Kahe,75,TRUE,GeoData Consultants Ltd,Water Board,Kirua kahe pumping water trust,TRUE,2008,submersible,submersible,submersible,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
51128,0,3/2/11,Government Of Tanzania,0,DWE,39.09565953,-4.93146189,Kibiboni,0,Pangani,Kibiboni,Tanga,4,8,Mkinga,Mtimbwani,1,TRUE,GeoData Consultants Ltd,VWC,Borehole,TRUE,1974,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,other,other,unknown,other,other
4388,0,3/19/13,Government Of Tanzania,1061,DWE,36.80477607,-3.45515133,Kanisa Katoliki,0,Pangani,Upendo,Arusha,2,2,Arusha Rural,Mlangarini,150,TRUE,GeoData Consultants Ltd,VWC,Machumba estate pipe line,TRUE,1988,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other
62267,0,5/4/13,Government Of Tanzania,695,Government,37.35924099,-3.50651543,Kwa Peter Mserikie,0,Pangani,Mserikie,Kilimanjaro,3,4,Moshi Rural,Arusha Chini,1,TRUE,GeoData Consultants Ltd,Water authority,Coffee-curing pipeline,TRUE,1976,gravity,gravity,gravity,water authority,commercial,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other
72473,0,10/20/12,Netherlands,0,DWE,34.08892838,-3.13356535,Mayala,0,Lake Victoria,Shuleni,Shinyanga,17,2,Maswa,Ipililo,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,swn 80,swn 80,handpump,wug,user-group,other,other,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
70957,0,2/12/13,Lga,303,LGA,38.99241681,-10.50462705,Simon,0,Ruvuma / Southern Coast,Pachani Kati,Mtwara,90,33,Masasi,Mwena,50,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1994,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
35399,3000,3/16/11,Roman,1086,Roman,35.10647138,-9.88783165,none,0,Lake Nyasa,Ushindi,Iringa,11,5,Ludewa,Mavanga,109,TRUE,GeoData Consultants Ltd,VWC,Roman,FALSE,1986,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
33236,20,3/5/11,Wua,272,WU,38.40925265,-6.11706693,Baguani,0,Wami / Ruvu,Makao Makuu A,Pwani,6,1,Bagamoyo,Miono,15,TRUE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2003,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
73183,500,1/3/11,Tz Japan,1638,DWE,34.91048859,-8.95688379,Kwa Meshaki Mlowe,0,Rufiji,Maguvani,Iringa,11,4,Njombe,Igongolo,120,TRUE,GeoData Consultants Ltd,VWC,Igongolo gravity water sche,FALSE,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
52939,0,7/16/11,Mamlaka Ya Maji Ngara,0,Mamlaka ya maji ngara,30.65305896,-2.51073559,Msafiri,0,Lake Victoria,Mbilamvu,Kagera,18,30,Ngara,Kanazi,0,FALSE,GeoData Consultants Ltd,Water authority,Borehole,FALSE,0,other - rope pump,rope pump,rope pump,water authority,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
66929,0,1/26/13,Dwsp,0,DWE,0,-2.00E-08,Shule Ya Msingi Salunda,0,Lake Victoria,Salunda B,Shinyanga,17,1,Bariadi,Bariadi,0,FALSE,GeoData Consultants Ltd,Parastatal,,FALSE,0,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other
54326,250,2/19/13,Norad,1294,NORAD,30.21182517,-4.50326189,Kwa Barthalomeo,0,Lake Tanganyika,Ruziramhene,Kigoma,16,2,Kasulu,Ruhita,240,TRUE,GeoData Consultants Ltd,Water authority,Kyonza,TRUE,1988,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
16343,50,4/2/11,District Council,615,Handeni Trunk Main(,38.13131273,-5.41495263,Kwa Rajabu Adam,5,Pangani,Madansi,Tanga,4,6,Handeni,Vibaoni,30,FALSE,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,TRUE,2006,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
33013,500,8/2/13,Danida,457,DANIDA,34.8348264,-11.32742121,Shuleni,0,Lake Nyasa,Linda,Ruvuma,10,3,Mbinga,Kilosa,180,,GeoData Consultants Ltd,VWC,DANIDA,TRUE,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
60384,0,1/30/13,,1268,,35.00067319,-4.99894212,Mnane Primary,0,Internal,Kitunguru,Singida,13,2,Singida Rural,Siuyu,1,,GeoData Consultants Ltd,VWC,M,,1970,mono,mono,motorpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
41074,100,3/23/11,Cobashec,276,COBASHEC,36.7842297,-8.07114616,Kwamchachane,0,Rufiji,Sagamaganga B,Morogoro,5,3,Kilombero,Kiberege,200,TRUE,GeoData Consultants Ltd,,,TRUE,2006,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
71997,0,3/30/13,Ncaa,1900,NCAA,35.27336608,-3.20404472,Zahanati,0,Internal,Madukan,Arusha,2,5,Ngorongoro,Endulen,210,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1999,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
35190,50,3/2/13,,1505,,34.82005456,-4.49871799,Wawa,0,Internal,Nyerere,Singida,13,2,Singida Rural,Mtinko,450,TRUE,GeoData Consultants Ltd,VWC,M,,2000,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
3425,0,8/7/11,Dwe/norad,1317,DWE,31.21561931,-8.42437436,Kwa Kandege,0,Lake Tanganyika,Majengo,Rukwa,15,2,Sumbawanga Rural,Kasanga,145,TRUE,GeoData Consultants Ltd,VWC,Kisumba water supply,TRUE,1986,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
4335,0,3/11/13,,1224,,36.69653563,-3.47312257,Kitongwaa,0,Pangani,Kitongwaa,Arusha,2,3,Arusha Urban,Terrat,1,FALSE,GeoData Consultants Ltd,Water Board,T,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
7399,1000,3/27/11,Tasaf,494,TASAF,37.72669186,-6.80959241,Kwa Paskali,0,Wami / Ruvu,Bigwa Barabarani,Morogoro,5,5,Morogoro Urban,Bigwa,220,TRUE,GeoData Consultants Ltd,VWC,Mabilu W,TRUE,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
46431,0,4/14/11,,0,,33.85457963,-9.25630323,Ilondo,0,Lake Nyasa,Kisondela,Mbeya,12,4,Rungwe,Lwangwa,0,TRUE,GeoData Consultants Ltd,VWC,D,,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
40845,1000,2/3/13,Norad,1218,DWE,30.29495985,-4.98797598,Kwa Alfred Isiliba,0,Lake Tanganyika,Kakonko,Kigoma,16,3,Kigoma Rural,Uvinza,750,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1990,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
27347,1500,2/9/13,Danida,654,DANIDA,37.12282188,-10.78011891,Bilali,0,Ruvuma / Southern Coast,Jiendeleze,Ruvuma,10,1,Tunduru,Ligunga,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1992,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,hand pump,hand pump
10981,0,10/14/12,Rwssp,0,DWE,32.06590699,-4.04647692,Mwabalimu,0,Lake Tanganyika,Buganda,Shinyanga,17,3,Kahama,Bulungwa,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
36447,500,3/17/11,Unice,446,RWE,37.84330281,-6.80044217,Kwa Wamanga,0,Wami / Ruvu,Mngugo,Morogoro,5,2,Morogoro Rural,Mkambalani,250,TRUE,GeoData Consultants Ltd,VWC,Kizi,TRUE,1975,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
67485,1000,2/14/13,Tcrs,1648,TCRS,37.94673847,-4.40990938,Hemajevu A,0,Pangani,Pareni,Kilimanjaro,3,3,Same,Bwambo,90,TRUE,GeoData Consultants Ltd,VWC,TCRS,TRUE,1995,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
11220,500,3/8/11,Ki,458,Ki,37.0575957,-6.85666679,Kwa Mangoma,0,Wami / Ruvu,Michungwani,Morogoro,5,1,Kilosa,Mabwerebwere,400,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2004,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
45857,0,10/16/12,Government Of Tanzania,0,Government,33.97652785,-3.18468984,Kwa Magaka Budaga,0,Internal,Mwanindila,Shinyanga,17,2,Maswa,Ngulinguli,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,other,other,other,vwc,user-group,other,other,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other
21806,10,2/19/11,Belgian Government,341,Belgiam Government,38.78712741,-7.18288048,Sembe,0,Wami / Ruvu,Sembe,Pwani,60,33,Kisarawe,Maneromango,1000,TRUE,GeoData Consultants Ltd,VWC,Kanga  Dam,FALSE,1985,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,dam,dam,surface,communal standpipe,communal standpipe
8771,50,2/3/13,Fini Water,109,Fini water,39.86666666,-10.35565085,Chikukwa,0,Ruvuma / Southern Coast,Misufini,Mtwara,99,1,Mtwara Rural,Kitere,1000,TRUE,GeoData Consultants Ltd,,,TRUE,1985,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
45535,0,7/16/11,Hesawa,0,VTECOS,31.61553313,-1.42080688,Nyakaziba,0,Lake Victoria,Ngera,Kagera,18,2,Bukoba Rural,Nyakibimbili,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring
8671,0,2/28/13,Government Of Tanzania,1010,DWE,37.39431354,-3.32129909,Kwa Mende,0,Pangani,Mashishineni,Kilimanjaro,3,4,Moshi Rural,Old Moshi Mashariki,40,TRUE,GeoData Consultants Ltd,VWC,Kidia kilemapunda,TRUE,1975,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
2252,0,2/6/13,Japan Embassy,398,JAPAN EMBASSY,38.36798047,-10.93074902,Kwa Joseph Chionga,0,Ruvuma / Southern Coast,Cbc,Mtwara,90,63,Nanyumbu,Nangomba,56,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2012,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,coloured,colored,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump
58078,0,7/29/11,Go,1729,DWE,31.36664591,-7.97071948,Kwa Kaliikoti,0,Lake Tanganyika,Changamoto,Rukwa,15,3,Nkasi,Sintali,1,FALSE,GeoData Consultants Ltd,VWC,K,TRUE,1974,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
61068,0,1/9/13,Tuwasa,0,TUWASA,32.81560026,-5.05030159,Kwa Adam,0,Lake Tanganyika,Kariakoo,Tabora,14,6,Tabora Urban,Kitete,0,FALSE,GeoData Consultants Ltd,Other,Mradi wa maji wa Kitete,TRUE,0,other,other,other,other,other,pay per bucket,per bucket,soft,good,dry,dry,dam,dam,surface,communal standpipe multiple,communal standpipe
69204,0,10/31/12,Hesawa,1417,Hesawa,34.39916685,-1.92932121,Kwa Magembe,0,Lake Victoria,Shuleni,Mara,20,2,Serengeti,Natta,150,TRUE,GeoData Consultants Ltd,WUG,,,1991,other - rope pump,rope pump,rope pump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
28326,0,10/14/12,Undp,0,BESADA,33.72148811,-3.70061342,Shule,0,Internal,Ikonda,Shinyanga,17,8,Kishapu,Ukenyenge,0,FALSE,GeoData Consultants Ltd,Parastatal,,FALSE,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,other,other
46930,0,3/30/11,Ox,1245,AF,36.84878939,-6.10847534,Kwa Willison,0,Wami / Ruvu,Mbigili,Morogoro,5,1,Kilosa,Rubeho,250,TRUE,GeoData Consultants Ltd,VWC,Ma,TRUE,2006,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
52104,0,7/13/11,Benguka,0,BENGUKA,31.64157718,-1.15605838,Mkameme,0,Lake Victoria,Nguvu Kazi,Kagera,18,30,Ngara,Rusumo,0,TRUE,GeoData Consultants Ltd,WUG,Nyakabila spring source,FALSE,0,gravity,gravity,gravity,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
31732,0,4/1/11,Kkkt,0,KKKT,32.78908428,-9.09831553,Mkhondi,0,Lake Rukwa,Nazareti,Mbeya,12,6,Mbozi,Ihanda,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
21584,0,3/16/13,Ministry Of Water,939,DWE,36.28311122,-3.02893058,Mtaa Wa Bomba,0,Internal,Naamalasi,Arusha,2,6,Longido,Ketumbeine,3500,TRUE,GeoData Consultants Ltd,VWC,Elang'atadapash water proj,TRUE,1978,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
17045,2000,3/6/11,Shipo,1558,SHIPO,35.17737964,-9.60352751,none,0,Rufiji,Uzunguni,Iringa,11,4,Njombe,Kifanya,35,TRUE,GeoData Consultants Ltd,WUA,Makung,FALSE,2008,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
14404,20,3/24/13,Vwc,1333,SULEMAN IDD,36.78637539,-2.54657544,Twinga,0,Internal,Kisongo,Arusha,2,6,Longido,Namanga,300,TRUE,GeoData Consultants Ltd,VWC,Namanga water project,TRUE,2012,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
34699,0,2/8/13,Samsoni,0,Samsoni,32.61675551,-3.87131369,Samsoni Lukasi,0,Lake Victoria,Kabela,Shinyanga,17,3,Kahama,Zongomera,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,private operator,commercial,unknown,unknown,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
39930,0,10/11/12,Halmashauri Ya Wilaya Sikonge,0,Halmashauri ya wilaya sikonge,32.73241658,-5.78914632,Kanisa La Morovian,0,Lake Tanganyika,Ipole Kati,Tabora,14,5,Sikonge,Ipole,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa Ipole,TRUE,0,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
38744,0,3/29/13,Government Of Tanzania,1740,Government,37.89708175,-4.29105378,Kkkt Church,0,Pangani,Maghamba,Kilimanjaro,3,3,Same,Chome,120,TRUE,GeoData Consultants Ltd,Water authority,Shengena water supply,TRUE,2009,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
4339,0,3/18/11,Water,0,Gove,35.61186267,-5.85680923,Kisima,0,Internal,Mleche,Dodoma,1,6,Bahi,Msisi,0,TRUE,GeoData Consultants Ltd,VWC,Msis,TRUE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
54735,0,3/19/13,Magadini-makiwaru Water,1667,Magadini-Makiwaru wa,37.07472895,-3.01451022,Kwa Joseph Richard M,0,Internal,Matadi A,Kilimanjaro,3,7,Siha,Siha Magharibi,1,TRUE,GeoData Consultants Ltd,Water Board,BL Matadi,TRUE,2011,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
51916,50,2/1/13,Unicef,-48,Unisef,40.12605095,-10.24410938,Kwa Mzee Lo,0,Ruvuma / Southern Coast,Samwange,Mtwara,99,1,Mtwara Rural,Naumbu,30,TRUE,GeoData Consultants Ltd,VWC,Naumbu water supply,TRUE,2010,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
58114,0,7/29/11,Tasaf,823,DWE,32.27511238,-8.36069267,Kipeta Sekondari,0,Lake Rukwa,Kipeta,Rukwa,15,2,Sumbawanga Rural,Kipeta,500,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2008,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump
28339,200,3/11/11,Government Of Tanzania,240,RWE,37.03663241,-7.78921248,Kwakivalu,0,Rufiji,Msolwa Kati,Morogoro,5,3,Kilombero,Kidatu,300,TRUE,GeoData Consultants Ltd,VWC,Msolwa W,TRUE,1984,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
52048,0,4/4/11,Water,0,Commu,36.00881249,-6.21093748,Kwa Gilbert,0,Wami / Ruvu,Muongozo,Dodoma,1,5,Dodoma Urban,Kikombo,0,TRUE,GeoData Consultants Ltd,VWC,Kiko,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
66497,0,8/19/11,Rudep,1666,DWE,32.10046522,-8.986355,Kwa Michael Simoasa,0,Lake Rukwa,Ilonga,Rukwa,15,2,Sumbawanga Rural,Mambwenkoswe,500,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1984,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
