id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
66230,0,3/1/13,World Vision,0,World vision,33.73585762,-3.31953043,Tushirikiane Group,0,Internal,Itule,Shinyanga,17,2,Maswa,Busilili,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
27548,0,7/8/11,Oxfarm,0,DWE,31.17462606,-1.57586197,Kwa Amosi,0,Lake Victoria,Rwendojo,Kagera,18,1,Karagwe,Bugene,0,TRUE,GeoData Consultants Ltd,VWC,Rwamgurusi water,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
37655,50,4/16/11,World Bank,0,Ma,36.968012,-6.21262457,Kwa Waziri,0,Wami / Ruvu,Sangeti,Morogoro,5,1,Kilosa,Mamboya,590,TRUE,GeoData Consultants Ltd,VWC,Ki,FALSE,2006,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
62761,0,1/22/13,Fw,368,FW,38.69023775,-10.53568334,Finida Moja,0,Ruvuma / Southern Coast,Galani,Mtwara,90,33,Masasi,Lukulendi,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1992,other,other,other,vwc,user-group,unknown,unknown,salty,salty,dry,dry,machine dbh,borehole,groundwater,other,other,non functional
46358,0,1/19/13,Finwater,256,FinWater,39.55284031,-10.86196872,Bint Saa Nane,0,Ruvuma / Southern Coast,Ludeko,Mtwara,9,4,Tandahimba,Lukokoda,300,TRUE,GeoData Consultants Ltd,Water Board,Borehole,TRUE,1993,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
73565,0,2/10/13,Dwsp,0,DWE,0,-2.00E-08,Wakulangalanga,0,Lake Victoria,Zagana,Shinyanga,17,1,Bariadi,Gamboshi,0,,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
14825,0,2/23/13,Amref,224,Amref,39.78526039,-10.55201568,Zahanati,0,Ruvuma / Southern Coast,Shuleni,Mtwara,99,1,Mtwara Rural,Njengwa,400,TRUE,GeoData Consultants Ltd,VWC,Njengwa water supply,TRUE,2011,mono,mono,motorpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
68158,0,2/24/11,Kuamu,1711,Kuamu,35.21286482,-8.12306367,none,0,Rufiji,Nyamagola,Iringa,11,1,Iringa Rural,Wasa,450,FALSE,GeoData Consultants Ltd,Other,Wasa,TRUE,1996,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
64247,6,3/3/13,Ces(gmbh),1603,DWE,37.45781477,-3.2980325,Kwa Felisiana Malya,0,Pangani,Chakimalya,Kilimanjaro,3,4,Moshi Rural,Kirua Vunjo Magharibi,50,TRUE,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,TRUE,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35247,0,4/6/11,Government Of Tanzania,1442,DWE,38.33934749,-4.7922643,Msikitini,0,Pangani,Umoja,Tanga,4,1,Lushoto,Gare,1,TRUE,GeoData Consultants Ltd,VWC,Kwevumo streem,TRUE,2007,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
38862,0,10/21/12,Dwssp,0,DWE,0,-2.00E-08,Sanga,0,Lake Victoria,Sanga,Shinyanga,17,1,Bariadi,Mwadobana,0,FALSE,GeoData Consultants Ltd,Parastatal,,FALSE,0,swn 80,swn 80,handpump,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
10418,500,1/16/13,Community,1073,Community,29.70850769,-4.75242662,Kwa Gaudence Toi,0,Lake Tanganyika,Mlega,Kigoma,16,3,Kigoma Rural,Mwandiga,88,TRUE,GeoData Consultants Ltd,VWC,Mkongoro One,TRUE,2012,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
56227,50,4/16/11,World Bank,0,Ma,36.95754033,-6.20836057,Kwa Eremia,0,Wami / Ruvu,Ruaye,Morogoro,5,1,Kilosa,Mamboya,819,TRUE,GeoData Consultants Ltd,VWC,Ki,FALSE,2006,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
20133,50,1/16/13,Lips,344,District Water Department,38.87269637,-10.20536868,Mchafukoge,0,Ruvuma / Southern Coast,Mchafukoge,Lindi,8,3,Nachingwea,Chiola,1506,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2009,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
57658,0,2/9/13,Norad,1393,RWE,30.9172868,-2.95599811,Kwa Pascali,0,Lake Tanganyika,Mapambano,Kigoma,16,1,Kibondo,Nyamtukuza,350,TRUE,GeoData Consultants Ltd,VWC,Kinyinya gravity water supply,FALSE,1988,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
64972,0,3/8/13,Government Of Tanzania,1137,DWE,35.81805587,-4.04098341,Kwa Pascal,0,Internal,Bulukeri,Manyara,21,1,Babati,Magugu,285,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1964,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
5091,5000,3/4/11,Danida,1687,DWE,34.50396987,-9.12207624,Kwa Mwinuka,0,Rufiji,Kihulunge,Iringa,11,4,Njombe,Imalinyi,59,TRUE,GeoData Consultants Ltd,WUA,imalinyi water supply schem,TRUE,1993,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
27035,500,1/16/13,Community,1007,Community,29.69714186,-4.75236255,Kwa Jonas Chambala,0,Lake Tanganyika,Nguruba,Kigoma,16,3,Kigoma Rural,Mwandiga,120,TRUE,GeoData Consultants Ltd,VWC,Mkongoro One,TRUE,2012,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional
70344,0,2/2/13,Rwssp,0,DWE,32.58099317,-3.66647256,Mtakuja,0,Lake Victoria,Nyamingu,Shinyanga,17,3,Kahama,Busangi,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,milky,milky,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
41163,500,3/8/11,Government Of Tanzania,1652,DWE,38.2580069,-4.4907631,Kwa Mzee Jambia,0,Pangani,Kilimani,Tanga,4,1,Lushoto,Mtae,1,TRUE,GeoData Consultants Ltd,VWC,Shengui forest,TRUE,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
46676,0,3/14/11,Roman Catholic,155,DWE,38.82341446,-5.10537394,Batini,0,Pangani,Batini,Tanga,4,3,Muheza,Kicheba,40,TRUE,GeoData Consultants Ltd,VWC,Mabula mountains spr,FALSE,1999,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
51121,0,10/12/12,Rural Water Supply And Sanitat,0,DWE,31.79891932,-3.39329247,Kazibizo Centre,0,Lake Tanganyika,Kazibizo Centre,Shinyanga,17,5,Bukombe,Ushirombo,0,,GeoData Consultants Ltd,WUG,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
18420,0,10/24/12,World Vision,0,World vision,32.20982709,-3.32046593,Kwa Mshinge,0,Lake Tanganyika,Bulongo,Shinyanga,17,5,Bukombe,Ushirika,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
37316,0,4/17/11,Tasaf,0,DWE,35.82516768,-4.45409358,Mwatatuiuru,0,Internal,Mchafukoge,Dodoma,1,1,Kondoa,Kisese,0,TRUE,GeoData Consultants Ltd,VWC,Kise,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
49438,0,3/28/13,Adra,1474,Adra/ Community,36.82485092,-3.32424475,Issawafo Nko,0,Pangani,Metto,Arusha,2,7,Meru,Songoro,68,TRUE,GeoData Consultants Ltd,VWC,Maambreni gravity water supply,TRUE,2001,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
15551,0,7/15/11,Danida,0,Central government,33.77631772,-9.57382103,Morovian Church,0,Lake Nyasa,Lubele,Mbeya,12,3,Kyela,Ikolo,0,TRUE,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,TRUE,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
67293,0,2/23/11,W.B,228,DWE,38.88922327,-7.73645359,Ngigo,0,Rufiji,Kimbuga,Pwani,60,53,Rufiji,Kibiti,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2005,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
1424,0,7/30/11,,1217,,33.07597123,-2.00666636,School,0,Lake Victoria,Buyoga,Mwanza,19,1,Ukerewe,Murutunguru,1,FALSE,GeoData Consultants Ltd,,,TRUE,1984,other,other,other,unknown,unknown,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,other,other,functional needs repair
44925,0,7/27/11,Hesawa,1262,DWE,33.00583861,-2.04083538,Shuleni,0,Lake Victoria,Muungano,Mwanza,19,1,Ukerewe,Mukituntu,400,TRUE,GeoData Consultants Ltd,,,TRUE,1998,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,functional needs repair
30658,2000,2/25/11,Anglican Church,1836,Angli,35.93189022,-8.26490871,none,0,Rufiji,Mangelengele,Iringa,11,7,Kilolo,Boma la ng'ombe,40,TRUE,GeoData Consultants Ltd,VWC,Idegen,TRUE,2009,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
23410,0,3/8/11,Musilim Agency,332,Locall technician,38.61326327,-4.97811399,Shengaza,0,Pangani,Magunga,Tanga,4,2,Korogwe,Kerenge,200,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2010,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
34308,0,7/24/11,Ukiligu,0,UKILIG,33.00651769,-2.71747406,Kwa Wilf,0,Lake Victoria,Nybusalu,Mwanza,19,7,Sengerema,Nyanzenda,0,,GeoData Consultants Ltd,Parastatal,,TRUE,0,ksb,submersible,submersible,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe,communal standpipe,non functional
32897,500,3/24/11,Solidarm,282,DWE,36.45813897,-8.53163702,Ngondola 2,0,Rufiji,Ngondola,Morogoro,5,4,Ulanga,Iragua,350,TRUE,GeoData Consultants Ltd,,,TRUE,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
49918,50,3/4/11,Wamakapuchini,63,DWE,38.91506008,-5.31647921,Wamakapuchini,0,Pangani,Mivumoni,Tanga,4,5,Pangani,Bushiri,100,FALSE,GeoData Consultants Ltd,Private operator,Mivumoni borehole,FALSE,0,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
33220,0,3/23/11,Adb,1905,DWE,35.41803171,-8.42351832,none,0,Rufiji,I,Iringa,11,2,Mufindi,Luhunga,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2000,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
65750,200,2/14/13,Danida,961,DANIDA,35.89205174,-10.14416469,Kwa Zakelo,0,Lake Nyasa,Mwangaza,Ruvuma,10,5,Namtumbo,Kitanda,250,TRUE,GeoData Consultants Ltd,WUG,,FALSE,1998,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
68364,0,3/17/11,Rc,2175,RC,34.55311119,-9.37801522,Levi Muogama,0,Lake Nyasa,Isimikinye,Iringa,11,4,Njombe,Igosi,25,TRUE,GeoData Consultants Ltd,VWC,Uhekule,TRUE,2004,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
48032,0,1/24/13,Ministry Of Water,1113,Idara ya maji,34.9586049,-5.83005026,Karibu Na Mti Wa Mikutano,0,Internal,Ushora,Singida,13,3,Manyoni,Kilimatinde,300,TRUE,GeoData Consultants Ltd,VWC,Kilimatinde water supply,FALSE,1974,mono,mono,motorpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
16995,0,1/18/13,Government Of Tanzania,454,District Water Department,38.12320742,-10.63080639,Kwa Mzee Litumbui,0,Ruvuma / Southern Coast,Mnazi Mmoja,Lindi,8,3,Nachingwea,Matekwe,132,TRUE,GeoData Consultants Ltd,VWC,Matekwe,FALSE,1972,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,hand dtw,borehole,groundwater,communal standpipe,communal standpipe,non functional
67979,0,2/13/13,Mbunge,1027,Mbunge,38.0112331,-4.39931336,Giti,0,Pangani,Mhezi,Kilimanjaro,3,3,Same,Mnyamba,65,FALSE,GeoData Consultants Ltd,VWC,Mbunge,TRUE,2008,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
64367,0,1/24/13,Fw,324,FW,38.50530294,-10.70691637,Kwa Clemency,0,Ruvuma / Southern Coast,Bwawani,Mtwara,90,33,Masasi,Namatutwe,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1975,other,other,other,vwc,user-group,unknown,unknown,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
1863,0,7/23/11,The Desk And Chair Foundat,0,The desk and chair foundat,33.37570067,-3.09760824,Munambuli C,0,Lake Victoria,Munambuli,Mwanza,19,4,Kwimba,Nyamilama,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
32057,4000,7/3/13,Government Of Tanzania,506,Government,38.05977047,-4.37641802,Kwa Khatibu,0,Pangani,Sinangwa A,Kilimanjaro,3,3,Same,Ndungu,240,TRUE,GeoData Consultants Ltd,Water authority,Yongoma,TRUE,1967,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
46909,0,11/1/12,World Vision,0,World vision,31.96719907,-3.20728709,Balatogwa,0,Lake Tanganyika,Malendi,Shinyanga,17,5,Bukombe,Ikunguigazi,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
36694,0,10/31/12,Rwssp,0,WEDECO,34.31779795,-3.09114431,Gung'Wa Gunoga,0,Lake Victoria,Buhangija,Shinyanga,17,6,Meatu,Lingeka,0,TRUE,GeoData Consultants Ltd,WUG,None,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
61050,0,4/10/11,Duwas,0,DUWAS,35.81604334,-6.13724819,Kwa Mzee Mlewa,0,Wami / Ruvu,Mapinduzi,Dodoma,1,5,Dodoma Urban,Nzuguni,0,TRUE,GeoData Consultants Ltd,Water authority,Nzug,FALSE,0,submersible,submersible,submersible,water authority,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
20567,0,2/8/13,Diwani,1384,Diwani,30.85536474,-2.99901863,Mh.Diwani,0,Lake Tanganyika,Kitamo B,Kigoma,16,1,Kibondo,Nyabibuye,200,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2013,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
61562,0,4/7/11,Government Of Tanzania,1148,DWE,38.32744276,-4.8356728,Kwa Ally,0,Pangani,Bangui,Tanga,4,1,Lushoto,Ubiri,1,TRUE,GeoData Consultants Ltd,VWC,Ilente streem,TRUE,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
52401,0,3/21/13,Not Known,1650,Not known,36.72035719,-3.13000068,Shule Ya Msingi,0,Internal,Patruman,Arusha,2,2,Arusha Rural,Oldonyosambu,50,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
50940,0,5/3/13,Adra,1313,Adra/ Community,36.95736847,-3.34491571,Sakila Primary School,0,Pangani,Ulkusare,Arusha,2,7,Meru,Kikatiti,350,TRUE,GeoData Consultants Ltd,VWC,Maambreni gravity water supply,TRUE,2003,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
22644,0,8/22/11,Rudep,1825,DWE,31.75384399,-8.65319603,Nondo,0,Lake Rukwa,Chipapa C,Rukwa,15,2,Sumbawanga Rural,Mwimbi,400,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1993,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
27725,0,2/8/13,Government Of Tanzania,186,Artisan,39.03229562,-8.54976291,Chagueni 2,0,Ruvuma / Southern Coast,Chumo B,Lindi,80,13,Kilwa,Chumo,369,TRUE,GeoData Consultants Ltd,,,TRUE,2012,afridev,afridev,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
30242,0,4/7/11,,0,,33.45755562,-9.5460415,Juu,0,Lake Nyasa,Malangali,Mbeya,12,5,Ileje,Malangali,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
3368,0,3/19/11,Government Of Tanzania,0,Gove,35.80141043,-5.81488669,Mnadan,0,Wami / Ruvu,Lusind,Dodoma,1,6,Bahi,Zanka,0,TRUE,GeoData Consultants Ltd,VWC,Maya,TRUE,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
54180,50,2/10/13,World Bank,1068,TAN PLANT LTD,34.19776672,-4.35128955,Dp 14,0,Internal,Nselembwe,Singida,13,1,Iramba,Shelui,235,TRUE,GeoData Consultants Ltd,WUA,Nselembwe water supply,TRUE,2004,submersible,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
69209,500,7/7/11,European Union,1782,Accra,34.80846664,-9.04201581,Kwa Henry Kimtifu,0,Rufiji,Mtoninganga,Iringa,11,4,Njombe,Mtwango,250,TRUE,GeoData Consultants Ltd,WUG,Mtwango water supplied sche,TRUE,2010,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
14042,100,3/22/13,0,3,0,39.18022126,-6.91297488,Kwa Filipo,0,Wami / Ruvu,Mtaa Wa Kivule,Dar es Salaam,7,2,Ilala,Kitunda,200,,GeoData Consultants Ltd,Private operator,,FALSE,2010,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
30999,0,3/2/13,Government Of Tanzania,1362,Central govt,37.68488979,-3.70827005,Kwa Shaabani,0,Pangani,Vuagha Kati,Kilimanjaro,3,2,Mwanga,Kirongwe,80,TRUE,GeoData Consultants Ltd,VWC,Kindoroko water supply,FALSE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,unknown,unknown,spring,spring,groundwater,communal standpipe,communal standpipe,functional
